C1,C2,C3,C4,C5,C6,C7,C8,N1,N2,N3,N4,N7,N8,N9,N10,N10.1,N11,N12,N14,N15,N16,N17,N18,N19,N21,N22,N23,N24,N33,N35,Dependent_Variable
1,1,45,13,1,True,1,True,17.74,197.0,3.7,17.0,35.0,10,1218,0.0,1.0,8.0,0.0,0.0,0.0,0.0,51847.0,0.52,47095.0,1.0,1.0,48.0,11083.33333,500.0,39.0,0
1,4,6,6,2,False,4,True,14.95,2.0,2.9,5.0,5.0,4,127,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4554.0,1.01,13.0,1.0,1.0,14.0,3034.333333,26.0,9.0,0
1,0,3,16,2,True,4,True,14.21,24.0,3.5,8.0,20.0,2,160,1.0,2.0,8.0,0.0,0.0,0.0,0.0,4165.0,0.96,325.0,0.83,0.0,68.0,3333.333333,170.0,14.0,0
1,7,3,52,2,False,7,True,15.15,49.0,3.1,6.0,12.0,6,92,0.0,1.0,8.0,0.0,6.0,0.0,0.0,1754.0,0.0,0.0,0.54,0.0,70.0,1900.0,120.0,14.0,1
1,0,34,31,0,False,0,True,20.0,,2.5,,20.0,1,50,14.0,4.0,6.0,,2.0,1.0,,,,,,,14.0,1750.0,30.0,12.0,1
1,7,3,34,1,False,7,True,27.75,12.0,3.5,6.0,22.0,4,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1444.0,0.48,1556.0,0.81,0.0,68.0,1473.333333,40.0,17.0,0
1,7,35,4,2,True,4,True,8.49,472.0,3.7,7.0,37.0,7,280,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9673.0,0.43,12630.0,1.0,1.0,22.0,3323.083333,60.0,31.0,0
1,3,2,1,4,False,7,False,31.99,37.0,3.4,3.0,10.0,1,26,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1235.0,0.91,115.0,0.8,0.0,,641.666667,40.0,20.0,0
1,3,13,1,2,False,2,True,10.45,32.0,3.2,12.0,23.0,8,254,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7140.0,0.87,689.0,0.73,1.0,60.0,5833.333333,149.98,14.0,0
1,1,30,1,2,False,4,True,20.0,10.0,3.2,12.0,21.0,4,369,0.0,1.0,13.0,0.0,0.0,0.0,0.0,12276.0,1.03,0.0,0.94,0.0,42.0,3875.0,20.0,13.0,1
1,1,11,0,1,True,1,True,15.15,93.0,3.9,10.0,26.0,9,1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89544.0,0.76,28056.0,0.96,0.0,46.0,9833.333333,300.0,40.0,0
1,7,30,7,1,False,7,True,31.77,48.0,3.4,4.0,4.0,4,115,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2035.0,0.53,811.0,0.75,0.0,34.0,1666.666667,80.0,6.0,0
1,1,15,1,1,True,2,True,10.89,72.0,3.8,11.0,29.0,5,399,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2929.0,0.22,9821.0,0.89,0.0,34.0,4666.666667,130.0,17.0,0
1,7,43,32,2,True,4,True,10.75,3.0,3.2,5.0,6.0,4,92,0.0,2.0,7.0,0.0,0.0,0.0,0.0,618.0,0.57,298.0,0.83,0.0,18.0,3500.0,140.0,9.0,0
1,0,8,35,2,True,2,True,8.25,95.0,3.9,16.0,40.0,9,413,0.0,5.0,6.0,0.0,0.0,0.0,0.0,17636.0,0.2,55943.0,1.0,2.0,48.0,4916.666667,46.0,16.0,0
2,3,3,0,4,False,1,False,20.99,115.0,3.4,17.0,36.0,5,134,0.0,6.0,18.0,0.0,0.0,0.0,0.0,373.0,0.02,17627.0,1.0,0.0,,11666.66667,200.0,12.0,0
1,0,0,11,6,False,4,True,16.0,0.0,3.2,1.0,39.0,1,0,15.0,9.0,23.0,2747.0,3.0,4.0,0.0,0.0,0.0,10900.0,0.53,0.0,6.0,2083.333333,40.0,27.0,0
1,0,0,31,0,True,0,True,20.0,,3.1,,45.0,12,206,0.0,2.0,32.0,,1.0,1.0,,,,,,,26.0,4680.0,50.0,22.0,1
1,7,3,50,1,True,1,True,13.9,63.0,4.0,14.0,23.0,8,578,0.0,2.0,7.0,0.0,0.0,0.0,0.0,13634.0,0.27,35566.0,0.95,1.0,40.0,8750.0,372.92,15.0,0
1,7,2,6,1,False,4,True,26.99,16.0,3.4,3.0,24.0,4,0,4.0,1.0,3.0,353.0,0.0,1.0,0.0,2360.0,0.52,2140.0,0.78,0.0,10.0,3333.333333,74.0,18.0,1
1,1,26,35,2,False,6,True,30.0,301.0,2.9,9.0,42.0,4,58,5.0,3.0,11.0,3172.0,34.0,0.0,0.0,1937.0,0.91,155.0,0.77,1.0,38.0,6650.0,24.0,21.0,0
1,1,23,15,1,False,1,True,20.99,3.0,4.1,17.0,51.0,18,1578,0.0,1.0,10.0,0.0,1.0,1.0,0.0,20814.0,0.04,95291.0,0.97,0.0,54.0,9166.666667,500.0,33.0,0
1,0,2,19,2,True,2,True,22.0,34.0,3.2,14.0,26.0,8,666,0.0,2.0,19.0,0.0,0.0,0.0,0.0,25423.0,0.97,571.0,1.0,0.0,60.0,5500.0,258.0,14.0,1
1,2,12,26,6,True,6,True,7.5,9.0,3.8,7.0,21.0,4,1002,0.0,1.0,15.0,0.0,0.0,0.0,0.0,43768.0,0.83,8732.0,1.0,0.0,46.0,7166.666667,170.0,19.0,0
1,1,19,1,1,True,2,True,22.72,183.0,3.5,6.0,26.0,4,392,0.0,1.0,4.0,0.0,26.0,1.0,0.0,14122.0,0.82,2850.0,0.56,1.0,62.0,4333.333333,300.0,21.0,0
1,1,29,0,1,True,6,True,13.99,50.0,3.8,6.0,22.0,3,415,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14571.0,0.64,7225.0,0.95,0.0,34.0,7500.0,300.0,21.0,0
1,0,0,31,0,False,0,True,11.0,,,,,0,0,,,,,,,,,,,,,6.236,5250.0,100.0,,0
1,4,8,8,2,False,4,True,33.0,4.0,3.2,12.0,39.0,9,277,0.0,1.0,1.0,0.0,10.0,1.0,0.0,11141.0,0.68,3921.0,0.68,1.0,58.0,3000.0,240.0,16.0,0
3,19,6,1,4,True,2,False,22.54,61.0,3.2,19.0,53.0,13,510,0.0,1.0,9.0,0.0,20.0,0.0,0.0,9100.0,0.59,4817.0,0.84,0.0,,4500.0,80.0,15.0,0
2,6,2,19,1,False,7,True,24.89,58.0,3.7,2.0,4.0,2,40,0.0,1.0,1.0,0.0,0.0,0.0,0.0,142.0,0.05,2258.0,1.0,0.0,42.0,1591.666667,160.0,7.0,0
2,1,3,0,1,True,2,True,24.89,56.0,3.5,16.0,59.0,16,364,0.0,1.0,5.0,0.0,18.0,1.0,0.0,5322.0,0.76,942.0,0.8,2.0,24.0,5341.666667,200.0,22.0,0
1,1,35,16,1,False,4,True,8.39,24.0,3.8,9.0,27.0,4,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8422.0,0.2,32778.0,0.94,0.0,56.0,3333.333333,200.0,20.0,0
1,0,0,1,0,True,0,True,22.7,,3.0,,34.0,1,15,5.0,2.0,15.0,,8.0,1.0,,,,,,,142.0,2041.666667,96.0,22.0,1
1,4,2,1,2,False,4,True,31.75,56.0,2.7,11.0,14.0,8,315,0.0,13.0,42.0,0.0,0.0,0.0,0.0,15571.0,0.84,2306.0,1.0,0.0,110.0,2916.666667,81.96,14.0,1
1,0,0,17,2,False,4,True,29.0,99.0,2.7,6.0,27.0,4,175,0.0,7.0,21.0,0.0,26.0,1.0,0.0,2256.0,1.14,0.0,0.45,2.0,70.0,2250.0,42.0,21.0,1
1,0,0,31,0,False,0,True,15.75,,3.0,,6.0,0,0,0.0,1.0,,,0.0,0.0,,,,,,,30.0,2166.666667,60.0,13.0,0
1,0,2,17,2,False,7,True,27.0,16.0,2.6,2.0,8.0,1,0,1.0,3.0,7.0,48.0,4.0,0.0,0.0,283.0,0.0,0.0,0.16,1.0,132.0,157.5,51.0,13.0,1
2,3,26,9,1,True,4,True,30.49,35.0,3.6,8.0,14.0,3,97,0.0,0.0,3.0,0.0,0.0,0.0,0.0,993.0,0.93,70.0,1.0,1.0,66.0,3217.416667,180.0,8.0,0
1,1,3,16,2,False,4,True,32.47,13.0,3.3,12.0,37.0,10,30,1.0,1.0,1.0,18.0,18.0,0.0,0.0,22.0,0.0,3997.0,0.57,0.0,78.0,3425.0,80.0,17.0,0
1,1,31,15,1,False,6,True,27.75,28.0,3.2,19.0,47.0,9,196,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11418.0,0.89,1382.0,1.0,2.0,38.0,6250.0,150.0,16.0,0
1,1,26,41,2,True,6,True,9.86,37.0,3.7,18.0,34.0,8,568,0.0,0.0,6.0,0.0,2.0,0.0,0.0,16278.0,0.51,14938.0,0.93,3.0,48.0,6250.0,70.0,16.0,0
2,3,19,1,5,True,4,True,33.04,41.0,3.5,15.0,31.0,12,349,1.0,1.0,5.0,0.0,0.0,0.0,0.0,8785.0,0.57,5563.0,1.0,1.0,90.0,2500.0,120.0,20.0,1
1,0,0,1,0,False,0,True,29.0,,2.5,,24.0,0,0,18.0,0.0,4.0,,16.0,1.0,,,,,,,4.0,1916.666667,20.0,14.0,0
1,0,0,1,0,False,0,True,16.25,,0.0,,,0,0,,,0.0,,,,,,,,,,,1600.0,20.0,,1
1,0,29,7,2,True,4,True,18.72,10.0,3.0,5.0,16.0,5,271,3.0,2.0,4.0,6004.0,16.0,0.0,0.0,3565.0,0.95,139.0,0.57,0.0,58.0,2600.0,48.0,24.0,0
1,3,2,1,2,False,4,True,13.65,35.0,3.7,9.0,17.0,10,215,0.0,3.0,9.0,0.0,0.0,0.0,0.0,9227.0,0.3,21231.0,1.0,0.0,44.0,2250.0,160.0,13.0,0
2,2,46,0,1,True,1,True,13.64,339.0,3.9,20.0,71.0,8,196,0.0,2.0,3.0,0.0,0.0,0.0,0.0,19783.0,0.03,23701.0,1.0,2.0,56.0,12083.33333,500.0,32.0,0
1,1,3,0,2,True,6,True,10.39,30.0,3.8,4.0,6.0,5,130,1.0,0.0,4.0,11808.0,2.0,0.0,0.0,5420.0,0.04,102675.0,0.8,0.0,12.0,6875.0,200.0,20.0,1
2,15,13,1,1,True,6,True,21.81,140.0,3.5,13.0,58.0,6,431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6889.0,0.75,2372.0,0.97,3.0,64.0,6984.166667,219.18,23.0,1
1,0,1,1,0,False,0,True,15.0,,3.6,,9.0,8,144,0.0,0.0,6.0,,0.0,0.0,,,,,,,114.0,1250.0,330.0,26.0,0
2,2,1,1,5,True,4,False,13.96,107.0,4.1,9.0,26.0,7,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19135.0,0.26,53165.0,1.0,0.0,,2916.666667,210.0,43.0,0
1,0,24,1,2,True,2,True,29.0,227.0,3.0,6.0,53.0,6,178,7.0,9.0,14.0,5936.0,13.0,1.0,0.0,16926.0,1.0,56.0,0.68,1.0,36.0,5083.333333,140.0,30.0,1
1,0,26,1,2,True,4,True,28.0,43.0,2.8,4.0,19.0,3,96,3.0,8.0,16.0,2903.0,9.0,2.0,1.0,14498.0,1.02,0.0,0.66,0.0,32.0,3166.666667,96.0,20.0,1
3,7,12,1,1,False,2,True,12.79,57.0,3.4,9.0,16.0,9,354,0.0,1.0,2.0,0.0,0.0,0.0,0.0,18409.0,0.45,21974.0,0.93,1.0,56.0,6000.0,300.0,13.0,0
1,1,7,18,2,False,4,True,9.2,118.0,3.5,7.0,18.0,6,241,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4748.0,0.2,18752.0,1.0,0.0,58.0,2416.416667,100.0,15.0,0
1,1,16,2,2,True,2,True,19.5,180.0,3.6,20.0,35.0,15,912,0.0,1.0,2.0,0.0,0.0,0.0,0.0,34618.0,0.56,27011.0,1.0,1.0,90.0,4583.333333,400.0,21.0,0
1,0,19,23,2,True,4,True,22.8,3.0,3.0,2.0,68.0,1,0,23.0,1.0,7.0,63558.0,84.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,112.0,2058.333333,300.0,24.0,1
1,0,0,0,2,False,4,True,29.0,28.0,2.7,7.0,14.0,3,66,4.0,5.0,17.0,401.0,0.0,1.0,0.0,675.0,1.01,0.0,0.58,1.0,44.0,2426.666667,60.0,19.0,1
1,0,5,31,0,False,0,True,29.0,,2.6,,18.0,0,0,8.0,3.0,,,1.0,0.0,,,,,,,28.0,2600.0,102.0,21.0,1
1,3,13,13,2,False,4,True,7.1,6.0,3.7,3.0,4.0,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1218.0,0.22,4282.0,1.0,0.0,2.0,3916.666667,30.0,9.0,0
1,1,16,12,1,True,2,True,30.73,79.0,3.1,12.0,27.0,10,568,1.0,5.0,18.0,3217.0,0.0,1.0,0.0,18679.0,0.81,4009.0,0.92,1.0,44.0,5333.333333,80.0,19.0,0
1,0,5,1,2,False,1,True,23.89,17.0,3.3,17.0,58.0,2,103,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2315.0,0.0,0.0,0.78,0.0,60.0,11561.5,280.0,37.0,0
1,13,12,4,1,True,2,True,29.09,329.0,3.3,14.0,57.0,12,594,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15366.0,0.96,296.0,1.0,0.0,46.0,6166.666667,80.0,18.0,0
1,0,0,15,0,False,0,True,29.0,,2.7,,26.0,4,15,9.0,1.0,12.0,,35.0,0.0,,,,,,,36.0,9000.0,120.0,31.0,0
1,4,49,0,2,True,4,True,17.75,236.0,3.4,8.0,44.0,5,892,0.0,1.0,5.0,0.0,0.0,0.0,0.0,25980.0,0.77,7520.0,1.0,1.0,90.0,3583.333333,186.0,22.0,0
1,1,2,1,5,True,7,True,22.59,30.0,3.6,5.0,28.0,3,45,3.0,0.0,6.0,26487.0,29.0,0.0,0.0,316.0,0.0,0.0,0.62,0.0,28.0,1800.0,60.0,40.0,0
2,1,9,1,1,False,4,True,20.15,81.0,3.4,15.0,20.0,11,506,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15010.0,0.93,755.0,1.0,1.0,46.0,4125.0,300.0,13.0,0
1,1,19,30,2,True,6,True,34.15,38.0,3.4,12.0,18.0,4,176,0.0,1.0,10.0,0.0,2.0,1.0,0.0,6987.0,0.97,133.0,0.94,0.0,28.0,6250.0,80.0,18.0,0
1,0,26,31,0,False,0,True,18.0,,3.2,,3.0,2,16,0.0,0.0,0.0,,0.0,0.0,,,,,,,86.0,1166.666667,75.0,9.0,1
1,1,30,52,2,True,4,True,20.0,52.0,3.4,8.0,18.0,7,174,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8673.0,0.77,809.0,0.76,0.0,50.0,3784.583333,300.0,20.0,0
1,1,30,41,1,True,6,True,31.99,13.0,3.5,14.0,45.0,6,342,0.0,1.0,6.0,0.0,2.0,0.0,0.0,10997.0,0.9,1304.0,0.88,0.0,44.0,6875.0,50.0,20.0,0
1,0,42,1,0,False,0,True,8.0,,3.9,,26.0,16,74,0.0,0.0,0.0,,0.0,0.0,,,,,,,6.0,5998.083333,60.0,26.0,0
1,0,0,53,3,True,5,False,20.0,67.0,3.3,12.0,42.0,8,266,0.0,6.0,13.0,0.0,0.0,1.0,0.0,7027.0,0.77,1594.0,0.84,4.0,2002.0,0.083333,70.0,18.0,0
1,0,2,15,2,True,2,True,20.5,220.0,3.1,11.0,25.0,8,85,0.0,2.0,11.0,0.0,3.0,1.0,0.0,2839.0,0.35,3762.0,0.63,0.0,46.0,4541.666667,300.0,19.0,1
1,0,19,6,0,True,0,True,28.0,,2.7,,25.0,12,231,0.0,12.0,32.0,,0.0,0.0,,,,,,,44.0,6666.666667,40.0,11.0,1
1,1,3,23,1,True,2,True,9.64,1.0,3.3,10.0,31.0,6,643,0.0,1.0,3.0,0.0,0.0,0.0,0.0,129136.0,0.89,15465.0,1.0,1.0,36.0,5000.0,70.0,25.0,0
1,0,2,1,4,False,7,False,18.45,60.0,3.2,15.0,23.0,9,754,0.0,3.0,4.0,0.0,0.0,0.0,0.0,22961.0,0.75,5674.0,0.95,1.0,2002.0,0.083333,190.0,18.0,0
2,15,2,1,1,False,4,True,24.68,83.0,3.5,6.0,18.0,4,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3784.0,0.41,4543.0,1.0,0.0,54.0,3333.333333,100.0,13.0,1
1,1,3,1,4,False,4,False,31.77,65.0,3.5,2.0,11.0,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.0,0.42,3065.0,1.0,1.0,,2250.0,80.0,6.0,0
1,0,0,41,2,False,2,True,17.5,36.0,3.2,22.0,62.0,13,559,0.0,3.0,28.0,0.0,0.0,0.0,0.0,23201.0,0.86,3481.0,0.85,2.0,96.0,7449.0,300.0,31.0,0
2,1,16,40,1,True,2,True,10.99,171.0,4.1,25.0,67.0,24,698,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16754.0,0.16,69777.0,1.0,0.0,76.0,5000.0,300.0,20.0,0
1,7,5,38,2,False,2,True,34.6,348.0,3.2,16.0,36.0,9,478,2.0,2.0,4.0,281.0,1.0,0.0,0.0,12544.0,0.69,5554.0,0.64,0.0,76.0,5916.666667,115.0,29.0,0
1,1,1,0,2,False,1,True,17.99,24.0,3.4,10.0,13.0,7,234,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6378.0,0.29,15222.0,0.92,0.0,38.0,12500.0,150.0,16.0,0
1,0,0,29,0,True,0,True,15.0,,3.0,,41.0,8,156,0.0,0.0,4.0,,9.0,0.0,,,,,,,50.0,4416.666667,50.0,26.0,1
2,1,24,0,1,False,2,True,29.69,149.0,3.1,10.0,39.0,8,306,0.0,2.0,6.0,0.0,8.0,1.0,0.0,4535.0,0.95,277.0,0.65,0.0,46.0,5891.666667,80.0,19.0,1
1,1,12,0,2,False,4,True,13.5,10.0,3.7,5.0,6.0,4,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9953.0,0.4,14847.0,1.0,0.0,70.0,3500.0,400.0,21.0,0
1,1,28,9,2,True,4,True,27.25,62.0,3.4,6.0,18.0,5,235,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7473.0,0.6,4937.0,0.93,0.0,34.0,3333.333333,140.0,12.0,0
1,6,2,1,5,False,2,True,20.99,403.0,3.2,5.0,54.0,5,245,0.0,2.0,11.0,0.0,27.0,1.0,0.0,6690.0,0.83,1310.0,0.78,1.0,14.0,5500.0,70.0,42.0,0
1,13,2,9,1,False,2,True,17.68,54.0,3.6,6.0,12.0,5,133,0.0,1.0,4.0,0.0,0.0,1.0,0.0,866.0,0.11,5373.0,1.0,0.0,32.0,4166.666667,50.0,14.0,0
1,3,16,1,1,True,2,True,15.15,162.0,3.7,10.0,41.0,9,278,0.0,1.0,9.0,0.0,0.0,0.0,0.0,6981.0,0.21,9653.0,1.0,0.0,42.0,6008.333333,120.0,37.0,1
1,2,20,10,1,True,1,True,15.15,35.0,3.6,8.0,31.0,6,114,0.0,1.0,3.0,0.0,0.0,0.0,0.0,42444.0,0.97,1056.0,0.89,0.0,24.0,13333.33333,300.0,30.0,0
1,7,29,0,1,True,2,True,35.0,35.0,3.2,3.0,5.0,1,25,0.0,10.0,11.0,0.0,0.0,0.0,0.0,322.0,0.8,78.0,0.75,1.0,6.0,5416.666667,70.0,14.0,1
1,3,1,10,2,False,4,True,35.0,21.0,2.8,14.0,30.0,8,392,0.0,0.0,17.0,0.0,0.0,0.0,0.0,16260.0,0.99,310.0,0.92,1.0,80.0,3750.0,60.0,17.0,0
1,0,19,0,2,True,1,True,15.35,0.0,3.1,13.0,34.0,10,547,0.0,11.0,26.0,0.0,0.0,0.0,0.0,22536.0,0.69,9679.0,1.0,0.0,38.0,14991.66667,140.0,20.0,0
3,19,3,6,1,True,2,True,8.17,67.0,4.1,16.0,33.0,14,615,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25588.0,0.26,70312.0,1.0,0.0,54.0,4500.0,40.0,39.0,0
1,1,2,1,5,True,4,True,25.24,176.0,3.7,5.0,12.0,3,382,0.0,1.0,2.0,0.0,1.0,0.0,0.0,12126.0,0.67,5774.0,0.88,0.0,52.0,3750.0,80.0,34.0,1
1,1,43,54,2,False,4,True,11.2,8.0,3.6,9.0,25.0,6,218,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10213.0,0.42,12752.0,1.0,1.0,70.0,2166.666667,28.0,14.0,0
1,7,42,14,2,False,4,True,27.5,173.0,3.2,8.0,16.0,7,168,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4300.0,0.88,562.0,0.92,0.0,42.0,2500.0,30.0,26.0,0
1,3,2,1,3,False,5,False,14.49,51.0,3.9,4.0,6.0,4,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.01,31968.0,1.0,0.0,,0.0,220.0,13.0,0
1,1,7,0,2,False,6,True,33.87,3.0,2.8,15.0,38.0,6,107,0.0,2.0,18.0,0.0,3.0,0.0,0.0,2506.0,0.92,262.0,0.72,0.0,66.0,6500.0,33.0,16.0,0
1,1,6,1,7,False,7,True,10.45,27.0,3.2,1.0,7.0,1,15,0.0,0.0,2.0,0.0,6.0,1.0,0.0,335.0,0.67,165.0,0.6,1.0,26.0,1333.333333,100.0,20.0,1
1,3,1,1,1,False,4,True,25.74,11.0,3.1,6.0,19.0,3,120,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7182.0,0.94,324.0,1.0,1.0,22.0,3000.0,44.0,13.0,0
1,2,17,28,1,False,4,True,16.99,171.0,3.3,10.0,22.0,4,87,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2769.0,0.62,1681.0,1.0,2.0,24.0,3066.666667,40.0,20.0,0
1,0,0,15,0,False,0,True,18.0,,3.1,,20.0,1,0,0.0,6.0,14.0,,11.0,1.0,,,,,,,28.0,2916.666667,178.0,22.0,0
1,7,14,1,1,False,7,True,19.1,15.0,3.3,1.0,3.0,1,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1730.0,0.86,270.0,1.0,0.0,16.0,800.0,20.0,9.0,0
1,1,1,0,2,False,2,True,26.6,158.0,2.8,12.0,62.0,7,200,0.0,14.0,48.0,0.0,0.0,1.0,1.0,2751.0,1.02,22.0,0.75,4.0,38.0,6225.0,30.0,15.0,0
1,0,0,31,0,False,0,True,6.0,,,,,0,0,,,,,,,,,,,,,29.162,11666.66667,100.0,,0
1,1,26,6,2,True,1,True,10.2,185.0,3.9,19.0,51.0,7,1037,0.0,0.0,7.0,0.0,0.0,0.0,0.0,36757.0,0.69,16493.0,1.0,0.0,64.0,11427.75,290.0,30.0,0
1,1,2,29,2,True,2,True,17.9,7.0,3.5,21.0,42.0,16,1067,0.0,1.0,5.0,0.0,0.0,0.0,0.0,40957.0,0.53,19730.0,0.95,0.0,98.0,4500.0,200.0,29.0,0
1,0,2,15,2,True,1,True,15.5,67.0,3.6,16.0,30.0,4,1729,0.0,4.0,19.0,0.0,0.0,4.0,0.0,173430.0,0.93,852.0,1.0,0.0,66.0,12500.0,200.0,15.0,0
1,7,20,18,2,False,4,True,16.2,9.0,3.0,9.0,10.0,7,156,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4514.0,0.83,709.0,1.0,1.0,48.0,2458.333333,144.2,15.0,0
1,1,21,10,2,True,2,True,7.1,125.0,3.8,11.0,37.0,7,936,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15861.0,0.5,15696.0,0.93,0.0,102.0,4583.333333,70.0,18.0,0
1,1,2,30,1,False,6,True,21.99,53.0,3.2,11.0,28.0,3,267,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12380.0,0.99,120.0,1.0,1.0,40.0,6500.0,40.0,16.0,0
3,1,20,41,1,False,6,True,11.09,0.0,3.5,15.0,25.0,11,326,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5991.0,0.39,9011.0,1.0,1.0,56.0,6416.666667,99.62,6.0,0
1,6,35,11,1,True,2,True,31.99,66.0,3.6,12.0,29.0,4,563,0.0,2.0,6.0,0.0,0.0,0.0,0.0,21441.0,0.67,10176.0,1.0,0.0,80.0,4750.0,40.0,16.0,0
1,0,19,1,2,True,2,True,12.04,41.0,3.7,16.0,47.0,15,627,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20157.0,0.39,30648.0,0.95,0.0,74.0,4800.0,386.0,18.0,1
1,1,1,19,2,False,4,True,10.4,98.0,3.5,6.0,36.0,7,432,0.0,2.0,6.0,0.0,0.0,0.0,0.0,20634.0,0.28,52466.0,1.0,0.0,54.0,2250.0,110.0,18.0,1
1,0,10,0,2,True,4,True,27.0,19.0,2.8,12.0,21.0,10,238,0.0,8.0,22.0,0.0,0.0,0.0,0.0,6718.0,0.96,318.0,0.81,1.0,46.0,2500.0,40.0,11.0,1
1,1,3,15,1,False,4,True,27.75,32.0,3.1,4.0,10.0,2,43,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1357.0,0.77,393.0,0.7,1.0,32.0,3100.0,140.0,11.0,0
1,0,0,16,0,True,0,True,10.0,,3.5,,23.0,2,0,4.0,6.0,14.0,,3.0,1.0,,,,,,,38.0,4000.0,60.0,23.0,1
1,0,0,1,0,False,0,True,29.0,,2.6,,23.0,10,255,7.0,21.0,28.0,,6.0,0.0,,,,,,,78.0,2333.333333,34.0,12.0,0
3,15,22,1,1,False,4,True,12.24,180.0,3.5,4.0,20.0,3,61,0.0,1.0,1.0,0.0,66.0,1.0,0.0,826.0,0.35,1474.0,0.73,2.0,20.0,2958.333333,50.0,15.0,0
1,13,44,1,1,False,1,True,31.77,69.0,3.5,5.0,26.0,1,15,1.0,10.0,14.0,171.0,7.0,0.0,0.0,25.0,0.01,1975.0,0.69,0.0,12.0,9540.0,40.0,15.0,0
1,1,26,1,4,False,4,False,31.0,58.0,3.2,4.0,5.0,2,75,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1833.0,0.99,20.0,1.0,0.0,,3333.333333,50.0,20.0,0
1,0,5,13,0,True,0,True,13.8,,3.4,,30.0,7,60,0.0,4.0,8.0,,4.0,0.0,,,,,,,28.0,5000.0,60.02,22.0,0
1,19,7,7,1,False,7,True,20.49,20.0,3.6,3.0,4.0,2,25,0.0,0.0,4.0,0.0,0.0,0.0,0.0,82.0,0.04,1918.0,1.0,0.0,56.0,1833.333333,140.0,6.0,1
1,1,2,0,1,True,6,True,14.9,17.0,3.8,9.0,27.0,6,1143,0.0,2.0,7.0,0.0,0.0,0.0,0.0,84212.0,0.64,38984.0,0.95,1.0,44.0,7750.0,150.0,18.0,0
1,0,0,41,2,True,2,True,13.0,39.0,3.4,22.0,28.0,17,577,0.0,7.0,17.0,0.0,0.0,0.0,0.0,10460.0,0.21,39385.0,0.89,3.0,30.0,5166.666667,100.0,22.0,0
1,1,13,0,2,True,6,True,11.4,0.0,3.9,8.0,12.0,4,629,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29883.0,0.69,13117.0,1.0,0.0,44.0,7083.333333,200.0,15.0,0
1,1,5,14,2,True,4,True,17.79,103.0,3.5,24.0,35.0,15,182,0.0,2.0,5.0,0.0,0.0,0.0,0.0,7890.0,0.81,1441.0,1.0,2.0,60.0,2083.333333,30.0,11.0,0
1,4,28,29,2,False,4,True,35.0,155.0,3.1,4.0,8.0,3,76,0.0,4.0,14.0,0.0,0.0,1.0,0.0,1714.0,0.92,136.0,1.0,0.0,40.0,3833.333333,50.0,14.0,1
3,7,2,6,1,True,6,True,5.65,191.0,4.0,9.0,24.0,5,199,0.0,1.0,4.0,0.0,0.0,0.0,0.0,47134.0,0.3,106466.0,1.0,0.0,8.0,6666.666667,40.0,18.0,0
1,3,20,0,2,True,2,True,11.1,139.0,3.7,6.0,55.0,3,38,0.0,1.0,8.0,0.0,25.0,1.0,0.0,854.0,0.31,1846.0,0.78,1.0,34.0,5666.666667,240.0,23.0,1
